time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.latitude,.longitude,.altitude,.utm_easting,.utm_northing,.zone,.letter,.quality
2022/02/18/18:21:21.070464,255,1645226481,67953824,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:22.087321,256,1645226482,85366964,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:23.060098,257,1645226483,57516098,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:24.094309,258,1645226484,93529462,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:25.064722,259,1645226485,63997030,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:26.081493,260,1645226486,79661369,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:27.074900,261,1645226487,73113918,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:28.084666,262,1645226488,83337068,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:29.065900,263,1645226489,62010288,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:30.098248,264,1645226490,96399784,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:31.075559,265,1645226491,73756217,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:32.088196,266,1645226492,86673736,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:33.065207,267,1645226493,63397407,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:34.099285,268,1645226494,98759412,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:35.070777,269,1645226495,68022727,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:36.087314,270,1645226496,84702491,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:37.073014,271,1645226497,72368860,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:38.090553,272,1645226498,88593959,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:39.064370,273,1645226499,63796281,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:40.095949,274,1645226500,95354795,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:41.069986,275,1645226501,69472074,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:42.081938,276,1645226502,81449508,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
2022/02/18/18:21:43.070510,277,1645226503,69885492,gps_data,42.33724333333333,-71.09256166666667,15.7,327613.45822320017,4689341.695261024,19,T,4
